KEGG	Genes
ko00071	Mhon_035743
ko00280	Mhon_035743
ko00310	Mhon_035743
ko00330	Mhon_035743
ko00340	Mhon_035743
ko00380	Mhon_035743
ko00410	Mhon_035743
ko00561	Mhon_035743
ko00620	Mhon_035743
ko00625	Mhon_035743
ko00903	Mhon_035743
ko00981	Mhon_035743
ko01100	Mhon_035743
ko01110	Mhon_035743
ko01120	Mhon_035743
ko01130	Mhon_035743
ko00360	Mhon_035799
ko00380	Mhon_035799
ko00400	Mhon_035799
ko00790	Mhon_035799
ko01100	Mhon_035799
ko01230	Mhon_035799
ko04726	Mhon_035799
ko04151	Mhon_035801
ko00600	Mhon_035802
ko01100	Mhon_035802
ko04071	Mhon_035802
ko04138	Mhon_035802
ko00630	Mhon_035803
ko01100	Mhon_035803
ko01110	Mhon_035803
ko01130	Mhon_035803
ko01200	Mhon_035803
ko04931	Mhon_035805
ko04932	Mhon_035805
ko00230	Mhon_035811
ko00240	Mhon_035811
ko00760	Mhon_035811
ko01100	Mhon_035811
ko01110	Mhon_035811
ko03013	Mhon_035813
ko04216	Mhon_035819
ko04217	Mhon_035819
ko04978	Mhon_035819
ko04520	Mhon_035825
ko00564	Mhon_035827
ko04725	Mhon_035827
ko00564	Mhon_035829
ko04725	Mhon_035829
ko04142	Mhon_035830
ko04550	Mhon_035846
ko00750	Mhon_035849
ko01100	Mhon_035849
ko00072	Mhon_035850
ko00650	Mhon_035850
ko01100	Mhon_035850
ko04391	Mhon_035860
ko04066	Mhon_035904
ko04145	Mhon_035904
ko04216	Mhon_035904
ko04217	Mhon_035904
ko04621	Mhon_035904
ko04670	Mhon_035904
ko04933	Mhon_035904
ko05140	Mhon_035904
ko04013	Mhon_035909
ko04015	Mhon_035909
ko04810	Mhon_035909
ko05131	Mhon_035909
ko05132	Mhon_035909
ko04013	Mhon_035912
ko04015	Mhon_035912
ko04810	Mhon_035912
ko05131	Mhon_035912
ko05132	Mhon_035912
ko04150	Mhon_035915
ko04310	Mhon_035915
ko04390	Mhon_035915
ko04550	Mhon_035915
ko04916	Mhon_035915
ko04934	Mhon_035915
ko05165	Mhon_035915
ko05166	Mhon_035915
ko05200	Mhon_035915
ko05205	Mhon_035915
ko05217	Mhon_035915
ko05224	Mhon_035915
ko05225	Mhon_035915
ko05226	Mhon_035915
ko04721	Mhon_035918
ko01524	Mhon_035933
ko04064	Mhon_035933
ko04120	Mhon_035933
ko04210	Mhon_035933
ko04214	Mhon_035933
ko04215	Mhon_035933
ko04217	Mhon_035933
ko04510	Mhon_035933
ko04621	Mhon_035933
ko04624	Mhon_035933
ko04668	Mhon_035933
ko05145	Mhon_035933
ko05166	Mhon_035933
ko05200	Mhon_035933
ko05222	Mhon_035933
ko04013	Mhon_035940
ko04068	Mhon_035940
ko04146	Mhon_035940
ko04211	Mhon_035940
ko04212	Mhon_035940
ko04213	Mhon_035940
ko05016	Mhon_035940
ko04530	Mhon_035942
ko04810	Mhon_035942
ko05205	Mhon_035942
ko05206	Mhon_035942
ko00260	Mhon_035955
ko01100	Mhon_035955
ko00030	Mhon_035956
ko00260	Mhon_035956
ko01100	Mhon_035956
ko01110	Mhon_035956
ko01130	Mhon_035956
ko01524	Mhon_035965
ko04064	Mhon_035965
ko04120	Mhon_035965
ko04210	Mhon_035965
ko04214	Mhon_035965
ko04215	Mhon_035965
ko04217	Mhon_035965
ko04510	Mhon_035965
ko04621	Mhon_035965
ko04624	Mhon_035965
ko04668	Mhon_035965
ko05145	Mhon_035965
ko05166	Mhon_035965
ko05200	Mhon_035965
ko05222	Mhon_035965
ko05225	Mhon_035967
ko00190	Mhon_035972
ko01100	Mhon_035972
ko04714	Mhon_035972
ko04723	Mhon_035972
ko04932	Mhon_035972
ko05010	Mhon_035972
ko05012	Mhon_035972
ko05016	Mhon_035972
ko04115	Mhon_035974
ko04115	Mhon_035975
ko04013	Mhon_035979
ko05200	Mhon_035979
ko05223	Mhon_035979
ko04621	Mhon_035986
ko05160	Mhon_035986
ko05162	Mhon_035986
ko05164	Mhon_035986
ko05168	Mhon_035986
ko04150	Mhon_035988
ko04310	Mhon_035988
ko04390	Mhon_035988
ko04550	Mhon_035988
ko04916	Mhon_035988
ko04934	Mhon_035988
ko05165	Mhon_035988
ko05166	Mhon_035988
ko05200	Mhon_035988
ko05205	Mhon_035988
ko05217	Mhon_035988
ko05224	Mhon_035988
ko05225	Mhon_035988
ko05226	Mhon_035988
ko00062	Mhon_035999
ko01100	Mhon_035999
ko01212	Mhon_035999
ko00120	Mhon_036001
ko00230	Mhon_036019
ko00240	Mhon_036019
ko01100	Mhon_036019
ko03020	Mhon_036019
ko04623	Mhon_036019
ko05016	Mhon_036019
ko05169	Mhon_036019
ko04120	Mhon_036020
ko04514	Mhon_036030
ko04520	Mhon_036030
ko04630	Mhon_036030
ko04910	Mhon_036030
ko04931	Mhon_036030
ko01524	Mhon_036035
ko04064	Mhon_036035
ko04120	Mhon_036035
ko04210	Mhon_036035
ko04214	Mhon_036035
ko04215	Mhon_036035
ko04217	Mhon_036035
ko04510	Mhon_036035
ko04621	Mhon_036035
ko04624	Mhon_036035
ko04668	Mhon_036035
ko05145	Mhon_036035
ko05166	Mhon_036035
ko05200	Mhon_036035
ko05222	Mhon_036035
ko05134	Mhon_036036
ko00052	Mhon_036042
ko00510	Mhon_036042
ko00513	Mhon_036042
ko00514	Mhon_036042
ko00515	Mhon_036042
ko00533	Mhon_036042
ko00601	Mhon_036042
ko01100	Mhon_036042
ko01524	Mhon_036045
ko04064	Mhon_036045
ko04120	Mhon_036045
ko04210	Mhon_036045
ko04214	Mhon_036045
ko04215	Mhon_036045
ko04217	Mhon_036045
ko04510	Mhon_036045
ko04621	Mhon_036045
ko04624	Mhon_036045
ko04668	Mhon_036045
ko05145	Mhon_036045
ko05166	Mhon_036045
ko05200	Mhon_036045
ko05222	Mhon_036045
ko00512	Mhon_036049
ko00600	Mhon_036049
ko01100	Mhon_036049
ko00052	Mhon_036051
ko00510	Mhon_036051
ko00513	Mhon_036051
ko00514	Mhon_036051
ko00515	Mhon_036051
ko00533	Mhon_036051
ko00601	Mhon_036051
ko01100	Mhon_036051
ko00052	Mhon_036052
ko00510	Mhon_036052
ko00513	Mhon_036052
ko00514	Mhon_036052
ko00515	Mhon_036052
ko00533	Mhon_036052
ko00601	Mhon_036052
ko01100	Mhon_036052
ko01524	Mhon_036059
ko04064	Mhon_036059
ko04120	Mhon_036059
ko04210	Mhon_036059
ko04214	Mhon_036059
ko04215	Mhon_036059
ko04217	Mhon_036059
ko04510	Mhon_036059
ko04621	Mhon_036059
ko05145	Mhon_036059
ko05166	Mhon_036059
ko05200	Mhon_036059
ko05222	Mhon_036059
ko01524	Mhon_036064
ko04064	Mhon_036064
ko04120	Mhon_036064
ko04210	Mhon_036064
ko04214	Mhon_036064
ko04215	Mhon_036064
ko04217	Mhon_036064
ko04510	Mhon_036064
ko04621	Mhon_036064
ko04624	Mhon_036064
ko04668	Mhon_036064
ko05145	Mhon_036064
ko05166	Mhon_036064
ko05200	Mhon_036064
ko05222	Mhon_036064
ko01524	Mhon_036067
ko04064	Mhon_036067
ko04120	Mhon_036067
ko04210	Mhon_036067
ko04214	Mhon_036067
ko04215	Mhon_036067
ko04217	Mhon_036067
ko04510	Mhon_036067
ko04621	Mhon_036067
ko04624	Mhon_036067
ko04668	Mhon_036067
ko05145	Mhon_036067
ko05166	Mhon_036067
ko05200	Mhon_036067
ko05222	Mhon_036067
ko03008	Mhon_036071
ko03040	Mhon_036082
ko04070	Mhon_036082
ko04115	Mhon_036090
ko04211	Mhon_036090
ko05231	Mhon_036094
ko00790	Mhon_036140
ko01100	Mhon_036140
ko00620	Mhon_036142
ko00710	Mhon_036142
ko01100	Mhon_036142
ko01120	Mhon_036142
ko01200	Mhon_036142
ko00260	Mhon_036163
ko00270	Mhon_036163
ko01100	Mhon_036163
ko00260	Mhon_036165
ko00270	Mhon_036165
ko01100	Mhon_036165
ko05202	Mhon_036167
ko00760	Mhon_036168
ko01100	Mhon_036168
ko04146	Mhon_036168
ko03013	Mhon_036207
ko03015	Mhon_036207
ko03040	Mhon_036207
ko04020	Mhon_036207
ko04080	Mhon_036207
ko05164	Mhon_036207
ko00051	Mhon_036211
ko05230	Mhon_036211
ko04380	Mhon_036214
ko04380	Mhon_036215
ko04380	Mhon_036216
ko00590	Mhon_036219
ko01100	Mhon_036219
ko04110	Mhon_036224
ko03040	Mhon_036228
ko00513	Mhon_036229
ko01100	Mhon_036229
ko00480	Mhon_036230
ko00980	Mhon_036230
ko00982	Mhon_036230
ko00983	Mhon_036230
ko01524	Mhon_036230
ko05200	Mhon_036230
ko05204	Mhon_036230
ko05225	Mhon_036230
ko05418	Mhon_036230
ko00480	Mhon_036231
ko00980	Mhon_036231
ko00982	Mhon_036231
ko00983	Mhon_036231
ko01524	Mhon_036231
ko05200	Mhon_036231
ko05204	Mhon_036231
ko05225	Mhon_036231
ko05418	Mhon_036231
ko00564	Mhon_036234
ko00565	Mhon_036234
ko01100	Mhon_036234
ko01110	Mhon_036234
ko04014	Mhon_036234
ko04024	Mhon_036234
ko04071	Mhon_036234
ko04072	Mhon_036234
ko04144	Mhon_036234
ko04666	Mhon_036234
ko04724	Mhon_036234
ko04912	Mhon_036234
ko05231	Mhon_036234
ko04142	Mhon_036240
ko04010	Mhon_036242
ko04114	Mhon_036242
ko04150	Mhon_036242
ko04714	Mhon_036242
ko04720	Mhon_036242
ko04722	Mhon_036242
ko04914	Mhon_036242
ko04931	Mhon_036242
ko05164	Mhon_036271
ko05164	Mhon_036285
ko05164	Mhon_036286
ko00270	Mhon_036293
ko00330	Mhon_036293
ko01100	Mhon_036293
ko00270	Mhon_036295
ko00330	Mhon_036295
ko01100	Mhon_036295
ko04080	Mhon_036297
ko04610	Mhon_036297
ko04979	Mhon_036297
ko05150	Mhon_036297
ko05164	Mhon_036297
ko04141	Mhon_036300
ko03013	Mhon_036301
ko03040	Mhon_036304
ko03050	Mhon_036305
ko01524	Mhon_036307
ko04141	Mhon_036307
ko04210	Mhon_036307
ko04215	Mhon_036307
ko05165	Mhon_036307
ko05167	Mhon_036307
ko05200	Mhon_036307
ko05202	Mhon_036307
ko05203	Mhon_036307
ko05206	Mhon_036307
ko05210	Mhon_036307
ko05212	Mhon_036307
ko05213	Mhon_036307
ko05214	Mhon_036307
ko05216	Mhon_036307
ko05217	Mhon_036307
ko05218	Mhon_036307
ko05220	Mhon_036307
ko05222	Mhon_036307
ko05223	Mhon_036307
ko05224	Mhon_036307
ko05225	Mhon_036307
ko05226	Mhon_036307
ko00040	Mhon_036316
ko01100	Mhon_036316
ko05164	Mhon_036318
ko05164	Mhon_036319
ko04136	Mhon_036330
ko04137	Mhon_036330
ko04138	Mhon_036330
ko04140	Mhon_036330
ko04211	Mhon_036330
ko04213	Mhon_036330
ko04216	Mhon_036330
ko04621	Mhon_036330
ko04622	Mhon_036330
ko05131	Mhon_036330
ko01524	Mhon_036334
ko04064	Mhon_036334
ko04120	Mhon_036334
ko04210	Mhon_036334
ko04214	Mhon_036334
ko04215	Mhon_036334
ko04217	Mhon_036334
ko04510	Mhon_036334
ko04621	Mhon_036334
ko05145	Mhon_036334
ko05166	Mhon_036334
ko05200	Mhon_036334
ko05222	Mhon_036334
ko00260	Mhon_036337
ko01100	Mhon_036337
ko00330	Mhon_036342
ko01100	Mhon_036342
ko04520	Mhon_036343
ko04940	Mhon_036353
ko04714	Mhon_036360
ko05225	Mhon_036360
ko04013	Mhon_036365
ko04530	Mhon_036365
ko04659	Mhon_036365
ko05200	Mhon_036365
ko05202	Mhon_036365
ko05220	Mhon_036365
ko05221	Mhon_036365
ko05202	Mhon_036366
ko04310	Mhon_036367
ko00480	Mhon_036368
ko00980	Mhon_036368
ko00982	Mhon_036368
ko00983	Mhon_036368
ko01524	Mhon_036368
ko05200	Mhon_036368
ko05204	Mhon_036368
ko05225	Mhon_036368
ko05418	Mhon_036368
ko00480	Mhon_036370
ko00980	Mhon_036370
ko00982	Mhon_036370
ko00983	Mhon_036370
ko01524	Mhon_036370
ko05200	Mhon_036370
ko05204	Mhon_036370
ko05225	Mhon_036370
ko05418	Mhon_036370
ko04974	Mhon_036372
ko04974	Mhon_036373
ko04974	Mhon_036374
ko00970	Mhon_036380
ko01100	Mhon_036380
ko00030	Mhon_036381
ko01100	Mhon_036381
ko01110	Mhon_036381
ko01120	Mhon_036381
ko01130	Mhon_036381
ko01200	Mhon_036381
ko01230	Mhon_036381
ko00900	Mhon_036382
ko01110	Mhon_036382
ko00410	Mhon_036383
ko00640	Mhon_036383
ko01100	Mhon_036383
ko04146	Mhon_036383
ko04152	Mhon_036383
ko03010	Mhon_036388
ko04144	Mhon_036399
ko04217	Mhon_036399
ko00760	Mhon_036400
ko01100	Mhon_036400
ko01522	Mhon_036411
ko04068	Mhon_036411
ko04110	Mhon_036411
ko04115	Mhon_036411
ko04151	Mhon_036411
ko04152	Mhon_036411
ko04218	Mhon_036411
ko04310	Mhon_036411
ko04340	Mhon_036411
ko04371	Mhon_036411
ko04390	Mhon_036411
ko04510	Mhon_036411
ko04530	Mhon_036411
ko04630	Mhon_036411
ko04917	Mhon_036411
ko04919	Mhon_036411
ko04921	Mhon_036411
ko04933	Mhon_036411
ko04934	Mhon_036411
ko05161	Mhon_036411
ko05162	Mhon_036411
ko05165	Mhon_036411
ko05166	Mhon_036411
ko05167	Mhon_036411
ko05200	Mhon_036411
ko05202	Mhon_036411
ko05203	Mhon_036411
ko05205	Mhon_036411
ko05206	Mhon_036411
ko05210	Mhon_036411
ko05212	Mhon_036411
ko05213	Mhon_036411
ko05214	Mhon_036411
ko05215	Mhon_036411
ko05216	Mhon_036411
ko05218	Mhon_036411
ko05219	Mhon_036411
ko05220	Mhon_036411
ko05221	Mhon_036411
ko05222	Mhon_036411
ko05223	Mhon_036411
ko05224	Mhon_036411
ko05225	Mhon_036411
ko05226	Mhon_036411
ko05416	Mhon_036411
ko04150	Mhon_036419
ko04614	Mhon_036420
ko00511	Mhon_036438
ko00564	Mhon_036444
ko00981	Mhon_036444
ko00983	Mhon_036444
ko01100	Mhon_036444
ko04514	Mhon_036444
ko04725	Mhon_036444
ko00564	Mhon_036445
ko00981	Mhon_036445
ko00983	Mhon_036445
ko01100	Mhon_036445
ko04725	Mhon_036445
ko00564	Mhon_036446
ko00981	Mhon_036446
ko00983	Mhon_036446
ko01100	Mhon_036446
ko04514	Mhon_036446
ko04725	Mhon_036446
ko00564	Mhon_036447
ko00983	Mhon_036447
ko01100	Mhon_036447
ko04725	Mhon_036447
ko00564	Mhon_036449
ko00981	Mhon_036449
ko00983	Mhon_036449
ko01100	Mhon_036449
ko04514	Mhon_036449
ko04725	Mhon_036449
ko00020	Mhon_036491
ko00720	Mhon_036491
ko01100	Mhon_036491
ko01110	Mhon_036491
ko01120	Mhon_036491
ko01130	Mhon_036491
ko00340	Mhon_036497
ko04530	Mhon_036514
ko05100	Mhon_036514
ko05130	Mhon_036514
ko05131	Mhon_036514
ko05205	Mhon_036514
ko00230	Mhon_036515
ko04022	Mhon_036515
ko04024	Mhon_036515
ko04924	Mhon_036515
ko05032	Mhon_036515
ko04110	Mhon_036519
ko04111	Mhon_036519
ko04022	Mhon_036521
ko04024	Mhon_036521
ko04151	Mhon_036521
ko04152	Mhon_036521
ko04211	Mhon_036521
ko04261	Mhon_036521
ko04668	Mhon_036521
ko04714	Mhon_036521
ko04725	Mhon_036521
ko04728	Mhon_036521
ko04911	Mhon_036521
ko04915	Mhon_036521
ko04916	Mhon_036521
ko04918	Mhon_036521
ko04922	Mhon_036521
ko04925	Mhon_036521
ko04926	Mhon_036521
ko04927	Mhon_036521
ko04931	Mhon_036521
ko04934	Mhon_036521
ko04962	Mhon_036521
ko05016	Mhon_036521
ko05030	Mhon_036521
ko05031	Mhon_036521
ko05034	Mhon_036521
ko05161	Mhon_036521
ko05165	Mhon_036521
ko05203	Mhon_036521
ko05215	Mhon_036521
ko05016	Mhon_036522
ko00010	Mhon_036537
ko00061	Mhon_036537
ko00254	Mhon_036537
ko00562	Mhon_036537
ko00620	Mhon_036537
ko00640	Mhon_036537
ko01100	Mhon_036537
ko01110	Mhon_036537
ko01212	Mhon_036537
ko04152	Mhon_036537
ko04910	Mhon_036537
ko04922	Mhon_036537
ko04010	Mhon_036560
ko04013	Mhon_036560
ko04064	Mhon_036560
ko04140	Mhon_036560
ko04152	Mhon_036560
ko04214	Mhon_036560
ko04310	Mhon_036560
ko04380	Mhon_036560
ko04520	Mhon_036560
ko04620	Mhon_036560
ko04621	Mhon_036560
ko04622	Mhon_036560
ko04624	Mhon_036560
ko04657	Mhon_036560
ko04660	Mhon_036560
ko04668	Mhon_036560
ko05140	Mhon_036560
ko05145	Mhon_036560
ko05162	Mhon_036560
ko05168	Mhon_036560
ko05169	Mhon_036560
ko05418	Mhon_036560
ko04080	Mhon_036562
ko04724	Mhon_036562
ko04080	Mhon_036563
ko04724	Mhon_036563
ko04080	Mhon_036566
ko04724	Mhon_036566
ko00900	Mhon_036571
ko01110	Mhon_036571
ko05203	Mhon_036590
ko04151	Mhon_036592
ko04510	Mhon_036592
ko04512	Mhon_036592
ko05165	Mhon_036592
ko05206	Mhon_036592
ko04010	Mhon_036593
ko04014	Mhon_036593
ko04015	Mhon_036593
ko04066	Mhon_036593
ko04151	Mhon_036593
ko05167	Mhon_036593
ko05203	Mhon_036595
ko04115	Mhon_036596
ko04137	Mhon_036597
ko04140	Mhon_036597
ko04621	Mhon_036599
ko04621	Mhon_036600
ko04010	Mhon_036603
ko04014	Mhon_036603
ko04015	Mhon_036603
ko04066	Mhon_036603
ko04151	Mhon_036603
ko04970	Mhon_036603
ko04974	Mhon_036603
ko05167	Mhon_036603
ko04621	Mhon_036604
ko04621	Mhon_036606
ko04080	Mhon_036631
ko04926	Mhon_036631
ko04520	Mhon_036647
ko00564	Mhon_036652
ko01100	Mhon_036652
ko05016	Mhon_036653
ko00630	Mhon_036665
ko01100	Mhon_036665
ko01110	Mhon_036665
ko01130	Mhon_036665
ko01200	Mhon_036665
ko04218	Mhon_036684
ko00071	Mhon_036687
ko00072	Mhon_036687
ko00280	Mhon_036687
ko00310	Mhon_036687
ko00362	Mhon_036687
ko00380	Mhon_036687
ko00620	Mhon_036687
ko00630	Mhon_036687
ko00640	Mhon_036687
ko00650	Mhon_036687
ko00720	Mhon_036687
ko00900	Mhon_036687
ko01100	Mhon_036687
ko01110	Mhon_036687
ko01120	Mhon_036687
ko01130	Mhon_036687
ko01200	Mhon_036687
ko01212	Mhon_036687
ko02020	Mhon_036687
ko05164	Mhon_036701
ko04972	Mhon_036709
ko04110	Mhon_036722
ko04111	Mhon_036722
ko04113	Mhon_036722
ko04721	Mhon_036727
ko04723	Mhon_036727
ko04727	Mhon_036727
ko05032	Mhon_036727
ko05033	Mhon_036727
ko00230	Mhon_036738
ko00240	Mhon_036738
ko01100	Mhon_036738
ko01110	Mhon_036738
ko01130	Mhon_036738
ko04144	Mhon_036776
ko00040	Mhon_036781
ko01100	Mhon_036781
ko04142	Mhon_036782
ko04140	Mhon_036790
ko04142	Mhon_036790
ko04145	Mhon_036790
ko04210	Mhon_036790
ko04612	Mhon_036790
ko05205	Mhon_036790
ko05323	Mhon_036790
ko05418	Mhon_036790
ko04140	Mhon_036791
ko04142	Mhon_036791
ko04145	Mhon_036791
ko04210	Mhon_036791
ko04380	Mhon_036791
ko04612	Mhon_036791
ko04620	Mhon_036791
ko05152	Mhon_036791
ko05205	Mhon_036791
ko05323	Mhon_036791
ko05418	Mhon_036791
ko04140	Mhon_036792
ko04142	Mhon_036792
ko04145	Mhon_036792
ko04210	Mhon_036792
ko04612	Mhon_036792
ko05205	Mhon_036792
ko05323	Mhon_036792
ko05418	Mhon_036792
ko04512	Mhon_036797
ko00030	Mhon_036802
ko01100	Mhon_036802
ko01110	Mhon_036802
ko01130	Mhon_036802
ko00030	Mhon_036803
ko00260	Mhon_036803
ko01100	Mhon_036803
ko01110	Mhon_036803
ko01130	Mhon_036803
ko05202	Mhon_036811
ko04115	Mhon_036816
ko04115	Mhon_036818
ko00140	Mhon_036821
ko04014	Mhon_036824
ko04015	Mhon_036824
ko04024	Mhon_036824
ko04520	Mhon_036824
ko04530	Mhon_036824
ko04670	Mhon_036824
ko04145	Mhon_036825
ko05152	Mhon_036825
ko04144	Mhon_036831
ko04080	Mhon_036835
ko00240	Mhon_036849
ko00983	Mhon_036849
ko01100	Mhon_036849
ko05219	Mhon_036849
ko00240	Mhon_036850
ko00983	Mhon_036850
ko01100	Mhon_036850
ko05219	Mhon_036850
ko02010	Mhon_036859
ko00240	Mhon_036860
ko01100	Mhon_036860
ko00240	Mhon_036863
ko01100	Mhon_036863
ko00910	Mhon_036882
ko04064	Mhon_036892
ko04217	Mhon_036892
ko04621	Mhon_036892
ko04657	Mhon_036892
ko04668	Mhon_036892
ko05162	Mhon_036892
ko05169	Mhon_036892
ko04620	Mhon_036902
ko04138	Mhon_036907
ko00380	Mhon_036911
ko00630	Mhon_036911
ko01110	Mhon_036911
ko01130	Mhon_036911
ko01200	Mhon_036911
ko04011	Mhon_036911
ko04016	Mhon_036911
ko04068	Mhon_036911
ko04146	Mhon_036911
ko04211	Mhon_036911
ko04212	Mhon_036911
ko04213	Mhon_036911
ko05014	Mhon_036911
ko00380	Mhon_036912
ko00630	Mhon_036912
ko01110	Mhon_036912
ko01130	Mhon_036912
ko01200	Mhon_036912
ko04011	Mhon_036912
ko04016	Mhon_036912
ko04068	Mhon_036912
ko04146	Mhon_036912
ko04211	Mhon_036912
ko04212	Mhon_036912
ko04213	Mhon_036912
ko05014	Mhon_036912
ko00360	Mhon_036913
ko00380	Mhon_036913
ko00400	Mhon_036913
ko00790	Mhon_036913
ko01100	Mhon_036913
ko01230	Mhon_036913
ko04726	Mhon_036913
ko03010	Mhon_036914
ko00280	Mhon_036928
ko00640	Mhon_036928
ko01100	Mhon_036928
ko01110	Mhon_036928
ko01130	Mhon_036928
ko04120	Mhon_036935
ko04137	Mhon_036935
ko04141	Mhon_036935
ko05012	Mhon_036935
ko00040	Mhon_036954
ko00051	Mhon_036954
ko01100	Mhon_036954
ko01100	Mhon_036959
ko01524	Mhon_036959
ko03460	Mhon_036959
ko04214	Mhon_036961
ko04390	Mhon_036961
ko04391	Mhon_036961
ko04392	Mhon_036961
ko00190	Mhon_036987
ko01100	Mhon_036987
ko04714	Mhon_036987
ko05010	Mhon_036987
ko05012	Mhon_036987
ko05016	Mhon_036987
ko04010	Mhon_036988
ko04013	Mhon_036988
ko04214	Mhon_036988
ko00190	Mhon_037002
ko01100	Mhon_037002
ko04714	Mhon_037002
ko05010	Mhon_037002
ko05012	Mhon_037002
ko05016	Mhon_037002
ko04066	Mhon_037053
ko04911	Mhon_037053
ko04919	Mhon_037053
ko04920	Mhon_037053
ko04922	Mhon_037053
ko04931	Mhon_037053
ko04976	Mhon_037053
ko05166	Mhon_037053
ko05200	Mhon_037053
ko05211	Mhon_037053
ko05230	Mhon_037053
ko04141	Mhon_037061
ko03022	Mhon_037113
ko03420	Mhon_037113
ko04110	Mhon_037113
ko04972	Mhon_037116
ko04514	Mhon_037131
ko04520	Mhon_037131
ko04514	Mhon_037134
ko04520	Mhon_037134
ko04514	Mhon_037142
ko04520	Mhon_037142
ko04514	Mhon_037164
ko04520	Mhon_037164
ko04970	Mhon_037196
ko00981	Mhon_037198
ko00480	Mhon_037199
ko01100	Mhon_037199
ko04614	Mhon_037199
ko04640	Mhon_037199
ko00480	Mhon_037205
ko01100	Mhon_037205
ko04614	Mhon_037205
ko04640	Mhon_037205
ko03040	Mhon_037208
ko04977	Mhon_037215
ko04140	Mhon_037235
ko04142	Mhon_037235
ko04145	Mhon_037235
ko04210	Mhon_037235
ko04612	Mhon_037235
ko05205	Mhon_037235
ko05323	Mhon_037235
ko05418	Mhon_037235
ko04140	Mhon_037236
ko04142	Mhon_037236
ko04145	Mhon_037236
ko04210	Mhon_037236
ko04612	Mhon_037236
ko05205	Mhon_037236
ko05323	Mhon_037236
ko05418	Mhon_037236
ko04140	Mhon_037237
ko04142	Mhon_037237
ko04145	Mhon_037237
ko04210	Mhon_037237
ko04612	Mhon_037237
ko05205	Mhon_037237
ko05323	Mhon_037237
ko05418	Mhon_037237
ko04140	Mhon_037238
ko04142	Mhon_037238
ko04145	Mhon_037238
ko04210	Mhon_037238
ko04612	Mhon_037238
ko05205	Mhon_037238
ko05323	Mhon_037238
ko05418	Mhon_037238
ko04624	Mhon_037247
ko04210	Mhon_037255
ko04014	Mhon_037264
ko04015	Mhon_037264
ko04016	Mhon_037264
ko04020	Mhon_037264
ko04022	Mhon_037264
ko04024	Mhon_037264
ko04070	Mhon_037264
ko04114	Mhon_037264
ko04218	Mhon_037264
ko04261	Mhon_037264
ko04270	Mhon_037264
ko04371	Mhon_037264
ko04626	Mhon_037264
ko04713	Mhon_037264
ko04720	Mhon_037264
ko04722	Mhon_037264
ko04728	Mhon_037264
ko04740	Mhon_037264
ko04744	Mhon_037264
ko04745	Mhon_037264
ko04750	Mhon_037264
ko04910	Mhon_037264
ko04912	Mhon_037264
ko04915	Mhon_037264
ko04916	Mhon_037264
ko04921	Mhon_037264
ko04922	Mhon_037264
ko04924	Mhon_037264
ko04925	Mhon_037264
ko04970	Mhon_037264
ko04971	Mhon_037264
ko05010	Mhon_037264
ko05031	Mhon_037264
ko05034	Mhon_037264
ko05133	Mhon_037264
ko05152	Mhon_037264
ko05167	Mhon_037264
ko05200	Mhon_037264
ko05214	Mhon_037264
ko05418	Mhon_037264
ko00260	Mhon_037265
ko00680	Mhon_037265
ko00750	Mhon_037265
ko01100	Mhon_037265
ko01120	Mhon_037265
ko01130	Mhon_037265
ko01200	Mhon_037265
ko01230	Mhon_037265
ko00670	Mhon_037266
ko00970	Mhon_037266
ko00340	Mhon_037331
ko01100	Mhon_037331
ko01110	Mhon_037331
ko01523	Mhon_037371
ko02010	Mhon_037371
ko04071	Mhon_037371
ko04977	Mhon_037371
ko05206	Mhon_037371
ko01524	Mhon_037389
ko04064	Mhon_037389
ko04120	Mhon_037389
ko04210	Mhon_037389
ko04214	Mhon_037389
ko04215	Mhon_037389
ko04217	Mhon_037389
ko04510	Mhon_037389
ko04621	Mhon_037389
ko05145	Mhon_037389
ko05166	Mhon_037389
ko05200	Mhon_037389
ko05222	Mhon_037389
ko00230	Mhon_037391
ko00240	Mhon_037391
ko00480	Mhon_037391
ko00983	Mhon_037391
ko01100	Mhon_037391
ko00230	Mhon_037392
ko00240	Mhon_037392
ko00480	Mhon_037392
ko00983	Mhon_037392
ko01100	Mhon_037392
ko04115	Mhon_037392
ko03013	Mhon_037393
ko04214	Mhon_037393
ko00310	Mhon_037570
ko03040	Mhon_037770
ko04120	Mhon_037770
ko04215	Mhon_037770
ko05145	Mhon_037770
ko05200	Mhon_037770
ko05222	Mhon_037770
ko00511	Mhon_037883
ko00513	Mhon_037883
ko00520	Mhon_037883
ko00531	Mhon_037883
ko00603	Mhon_037883
ko00604	Mhon_037883
ko01100	Mhon_037883
ko04142	Mhon_037883
ko00511	Mhon_037884
ko00513	Mhon_037884
ko00520	Mhon_037884
ko00531	Mhon_037884
ko00603	Mhon_037884
ko00604	Mhon_037884
ko01100	Mhon_037884
ko04142	Mhon_037884
ko00511	Mhon_037921
ko00513	Mhon_037921
ko00520	Mhon_037921
ko00531	Mhon_037921
ko00603	Mhon_037921
ko00604	Mhon_037921
ko01100	Mhon_037921
ko04142	Mhon_037921
