ko	Genes
K08428	Mhon_032442
K11649	Mhon_032443
K20472	Mhon_032444
K09307	Mhon_032461
K09311	Mhon_032461
K09306	Mhon_032463
K09307	Mhon_032463
K09311	Mhon_032463
K09311	Mhon_032467
K09304	Mhon_032485
K09305	Mhon_032485
K09311	Mhon_032485
K09303	Mhon_032492
K09311	Mhon_032492
K09301	Mhon_032497
K03942	Mhon_032501
K20465	Mhon_032505
K13194	Mhon_032511
K10885	Mhon_032512
K02894	Mhon_032517
K10343	Mhon_032519
K00503	Mhon_032520
K04887	Mhon_032529
K20179	Mhon_032530
K19511	Mhon_032536
K04706	Mhon_032539
K19511	Mhon_032539
K21956	Mhon_032541
K06825	Mhon_032543
K17307	Mhon_032543
K11204	Mhon_032552
K06825	Mhon_032556
K17307	Mhon_032556
K11204	Mhon_032560
K13696	Mhon_032566
K13697	Mhon_032566
K06670	Mhon_032567
K06053	Mhon_032569
K10295	Mhon_032573
K04860	Mhon_032587
K10798	Mhon_032604
K14825	Mhon_032623
K20351	Mhon_032623
K09407	Mhon_032632
K05700	Mhon_032633
K07277	Mhon_032634
K14726	Mhon_032635
K11434	Mhon_032637
K14616	Mhon_032639
K01874	Mhon_032641
K11593	Mhon_032650
K01192	Mhon_032663
K14714	Mhon_032669
K14720	Mhon_032669
K13517	Mhon_032679
K10104	Mhon_032683
K06496	Mhon_032684
K17495	Mhon_032684
K15135	Mhon_032688
K14648	Mhon_032690
K14611	Mhon_032693
K13163	Mhon_032703
K00006	Mhon_032704
K04797	Mhon_032706
K08789	Mhon_032707
K16309	Mhon_032707
K08789	Mhon_032708
K16309	Mhon_032708
K05690	Mhon_032709
K04797	Mhon_032710
K08789	Mhon_032711
K16309	Mhon_032711
K05690	Mhon_032713
K10597	Mhon_032727
K15284	Mhon_032728
K14833	Mhon_032731
K03241	Mhon_032737
K21436	Mhon_032739
K01785	Mhon_032740
K01785	Mhon_032742
K17617	Mhon_032744
K17617	Mhon_032745
K09506	Mhon_032748
K02649	Mhon_032750
K02649	Mhon_032753
K13196	Mhon_032754
K15684	Mhon_032755
K07556	Mhon_032756
K14785	Mhon_032759
K14785	Mhon_032760
K18423	Mhon_032761
K18423	Mhon_032762
K04500	Mhon_032763
K04500	Mhon_032764
K12819	Mhon_032771
K20100	Mhon_032773
K06111	Mhon_032774
K12819	Mhon_032777
K11275	Mhon_032782
K00500	Mhon_032823
K04725	Mhon_032865
K16061	Mhon_032865
K20796	Mhon_032889
K09228	Mhon_032891
K20796	Mhon_032891
K13912	Mhon_032896
K05731	Mhon_032911
K04426	Mhon_032924
K13986	Mhon_032924
K00451	Mhon_032925
K04426	Mhon_032926
K13986	Mhon_032926
K04926	Mhon_032930
K08202	Mhon_032931
K17662	Mhon_032931
K08202	Mhon_032932
K17662	Mhon_032932
K08202	Mhon_032934
K17662	Mhon_032934
K08202	Mhon_032935
K17662	Mhon_032935
K08202	Mhon_032936
K17662	Mhon_032936
K04725	Mhon_032942
K16060	Mhon_032942
K16061	Mhon_032942
K04725	Mhon_032944
K16060	Mhon_032944
K16061	Mhon_032944
K00264	Mhon_032954
K00501	Mhon_032958
K12183	Mhon_032978
K12183	Mhon_032981
K13912	Mhon_032993
K21108	Mhon_032995
K21108	Mhon_032997
K13912	Mhon_032998
K07553	Mhon_033010
K07966	Mhon_033010
K07967	Mhon_033010
K07968	Mhon_033010
K07969	Mhon_033010
K12739	Mhon_033018
K11887	Mhon_033020
K12739	Mhon_033022
K17513	Mhon_033029
K12883	Mhon_033033
K19607	Mhon_033035
K13179	Mhon_033037
K07855	Mhon_033040
K17198	Mhon_033040
K09624	Mhon_033044
K04593	Mhon_033045
K14572	Mhon_033049
K14572	Mhon_033051
K14572	Mhon_033053
K19947	Mhon_033066
K03021	Mhon_033067
K03021	Mhon_033068
K03021	Mhon_033069
K03021	Mhon_033071
K03021	Mhon_033072
K03021	Mhon_033073
K14567	Mhon_033074
K16600	Mhon_033075
K03021	Mhon_033076
K16600	Mhon_033077
K04585	Mhon_033113
K04586	Mhon_033113
K04589	Mhon_033113
K04585	Mhon_033114
K04586	Mhon_033114
K04589	Mhon_033114
K16762	Mhon_033119
K15156	Mhon_033122
K11492	Mhon_033150
K13912	Mhon_033156
K00115	Mhon_033170
K21270	Mhon_033170
K16779	Mhon_033174
K08202	Mhon_033176
K17662	Mhon_033176
K12183	Mhon_033184
K12183	Mhon_033187
K04195	Mhon_033192
K05266	Mhon_033192
K04205	Mhon_033194
K04209	Mhon_033194
K15156	Mhon_033205
K08202	Mhon_033213
K17662	Mhon_033213
K08202	Mhon_033214
K17662	Mhon_033214
K08202	Mhon_033215
K17662	Mhon_033215
K08202	Mhon_033216
K08202	Mhon_033217
K17662	Mhon_033217
K08202	Mhon_033218
K17662	Mhon_033218
K08202	Mhon_033219
K08202	Mhon_033222
K17662	Mhon_033222
K05466	Mhon_033232
K09624	Mhon_033232
K05466	Mhon_033233
K10104	Mhon_033234
K05731	Mhon_033238
K10358	Mhon_033240
K06270	Mhon_033264
K17413	Mhon_033265
K01230	Mhon_033267
K04725	Mhon_033271
K16060	Mhon_033271
K16061	Mhon_033271
K01639	Mhon_033273
K02349	Mhon_033274
K16569	Mhon_033279
K16569	Mhon_033280
K04459	Mhon_033283
K14165	Mhon_033283
K14165	Mhon_033284
K14305	Mhon_033286
K05193	Mhon_033290
K05194	Mhon_033290
K05195	Mhon_033290
K05273	Mhon_033290
K15451	Mhon_033291
K12617	Mhon_033297
K14821	Mhon_033298
K04459	Mhon_033308
K18463	Mhon_033317
K20819	Mhon_033317
K19525	Mhon_033328
K11390	Mhon_033333
K20284	Mhon_033336
K10798	Mhon_033339
K10798	Mhon_033341
K18398	Mhon_033354
K14310	Mhon_033355
K10860	Mhon_033357
K18463	Mhon_033358
K20819	Mhon_033358
K05312	Mhon_033359
K02310	Mhon_033367
K12830	Mhon_033417
K12830	Mhon_033423
K12830	Mhon_033425
K12830	Mhon_033430
K00500	Mhon_033432
K12830	Mhon_033441
K12830	Mhon_033463
K04725	Mhon_033473
K16061	Mhon_033473
K05466	Mhon_033475
K09624	Mhon_033475
K02503	Mhon_033484
K01084	Mhon_033485
K04725	Mhon_033486
K16061	Mhon_033486
K13806	Mhon_033494
K06275	Mhon_033494
K10843	Mhon_033495
K11270	Mhon_033495
K10843	Mhon_033496
K11270	Mhon_033496
K10843	Mhon_033497
K11270	Mhon_033497
K12605	Mhon_033499
K01867	Mhon_033504
K13346	Mhon_033504
K06252	Mhon_033507
K04725	Mhon_033544
K16061	Mhon_033544
K02503	Mhon_033547
K01084	Mhon_033548
K04239	Mhon_033583
K06013	Mhon_033593
K01099	Mhon_033594
K01099	Mhon_033611
K09408	Mhon_033616
K16533	Mhon_033618
K09494	Mhon_033633
K19907	Mhon_033634
K12493	Mhon_033640
K12493	Mhon_033646
K19970	Mhon_033649
K14945	Mhon_033671
K19511	Mhon_033673
K19511	Mhon_033679
K09540	Mhon_033683
K12192	Mhon_033684
K04725	Mhon_033686
K16060	Mhon_033686
K16061	Mhon_033686
K19970	Mhon_033693
K19970	Mhon_033696
K12350	Mhon_033700
K12350	Mhon_033702
K01942	Mhon_033703
K09100	Mhon_033703
K09085	Mhon_033717
K10771	Mhon_033718
K10772	Mhon_033718
K04725	Mhon_033722
K16060	Mhon_033722
K16061	Mhon_033722
K04725	Mhon_033740
K16060	Mhon_033740
K16061	Mhon_033740
K04725	Mhon_033742
K16060	Mhon_033742
K16061	Mhon_033742
K12192	Mhon_033743
K04725	Mhon_033744
K16060	Mhon_033744
K16061	Mhon_033744
K04585	Mhon_033749
K04586	Mhon_033749
K04589	Mhon_033749
K04585	Mhon_033750
K04586	Mhon_033750
K04589	Mhon_033750
K04585	Mhon_033751
K04586	Mhon_033751
K04589	Mhon_033751
K19480	Mhon_033752
K19496	Mhon_033752
K19499	Mhon_033752
K19501	Mhon_033752
K19480	Mhon_033753
K19499	Mhon_033753
K06560	Mhon_033765
K19499	Mhon_033774
K20526	Mhon_033785
K20526	Mhon_033786
K02150	Mhon_033803
K02150	Mhon_033806
K17342	Mhon_034063
K13523	Mhon_034068
K01866	Mhon_034069
K11262	Mhon_034070
K11262	Mhon_034072
K11262	Mhon_034073
K11262	Mhon_034074
K10408	Mhon_034079
K10408	Mhon_034081
K11262	Mhon_034089
K10408	Mhon_034092
K10408	Mhon_034093
K02377	Mhon_034110
K04556	Mhon_034118
K13912	Mhon_034121
K13912	Mhon_034124
K13912	Mhon_034125
K19527	Mhon_034137
K19527	Mhon_034141
K09067	Mhon_034157
K22138	Mhon_034171
K14407	Mhon_034173
K14407	Mhon_034174
K18798	Mhon_034182
K17918	Mhon_034183
K10990	Mhon_034184
K15700	Mhon_034184
K00161	Mhon_034185
K00161	Mhon_034192
K17918	Mhon_034194
K18798	Mhon_034195
K01349	Mhon_034207
K01359	Mhon_034207
K08654	Mhon_034207
K05466	Mhon_034232
K10104	Mhon_034232
K13912	Mhon_034232
K04725	Mhon_034251
K16060	Mhon_034251
K16061	Mhon_034251
K05349	Mhon_034294
K05349	Mhon_034297
K05349	Mhon_034298
K04944	Mhon_034300
K05694	Mhon_034331
K01360	Mhon_034336
K01359	Mhon_034337
K01349	Mhon_034338
K08654	Mhon_034338
K01349	Mhon_034339
K08654	Mhon_034339
K01349	Mhon_034342
K05312	Mhon_034346
K03136	Mhon_034349
K03136	Mhon_034350
K07553	Mhon_034359
K07966	Mhon_034359
K07967	Mhon_034359
K07968	Mhon_034359
K07553	Mhon_034367
K07966	Mhon_034367
K07967	Mhon_034367
K07968	Mhon_034367
K21595	Mhon_034374
K17536	Mhon_034375
K17536	Mhon_034376
K05053	Mhon_034378
K04428	Mhon_034388
K13516	Mhon_034389
K04428	Mhon_034391
K04588	Mhon_034406
K13093	Mhon_034415
K05208	Mhon_034417
K09490	Mhon_034420
K09490	Mhon_034421
K06564	Mhon_034424
K06564	Mhon_034426
K08202	Mhon_034429
K17662	Mhon_034429
K05053	Mhon_034435
K05053	Mhon_034436
K05053	Mhon_034437
K01679	Mhon_034454
K20133	Mhon_034473
K16675	Mhon_034478
K15208	Mhon_034489
K15208	Mhon_034519
K17339	Mhon_034524
K18668	Mhon_034526
K18668	Mhon_034534
K07436	Mhon_034569
K17960	Mhon_034569
K17339	Mhon_034570
K07440	Mhon_034571
K07440	Mhon_034573
K07435	Mhon_034575
K07435	Mhon_034577
K07435	Mhon_034582
K17307	Mhon_034586
K12860	Mhon_034587
K12860	Mhon_034588
K10366	Mhon_034595
K10366	Mhon_034596
K10366	Mhon_034599
K13754	Mhon_034602
K12646	Mhon_034603
K12647	Mhon_034603
K12646	Mhon_034604
K13886	Mhon_034613
K13887	Mhon_034613
K12646	Mhon_034619
K12647	Mhon_034619
K12646	Mhon_034647
K12647	Mhon_034647
K19496	Mhon_034649
K19497	Mhon_034649
K14324	Mhon_034672
K11097	Mhon_034674
K10477	Mhon_034680
K10478	Mhon_034680
K04603	Mhon_034696
K04604	Mhon_034696
K06252	Mhon_034699
K01204	Mhon_034703
K11137	Mhon_034705
K14834	Mhon_034705
K17266	Mhon_034706
K03039	Mhon_034713
K02865	Mhon_034716
K04532	Mhon_034716
K11857	Mhon_034718
K17452	Mhon_034725
K20164	Mhon_034780
K08545	Mhon_034782
K08545	Mhon_034784
K00799	Mhon_034801
K07852	Mhon_034802
K17198	Mhon_034802
K07830	Mhon_034810
K13221	Mhon_034811
K15979	Mhon_034811
K21270	Mhon_034820
K21270	Mhon_034821
K00108	Mhon_034822
K00115	Mhon_034822
K21270	Mhon_034822
K00108	Mhon_034823
K00115	Mhon_034823
K21270	Mhon_034823
K19385	Mhon_034825
K13221	Mhon_034826
K17903	Mhon_034827
K19945	Mhon_034828
K20168	Mhon_034828
K07890	Mhon_034829
K00432	Mhon_034843
K07962	Mhon_034851
K22139	Mhon_034853
K03386	Mhon_034865
K00799	Mhon_034876
K13912	Mhon_034881
K22371	Mhon_034898
K09517	Mhon_034900
K12735	Mhon_034900
K09528	Mhon_034901
K00688	Mhon_034902
K08765	Mhon_034903
K11538	Mhon_034904
K17301	Mhon_034905
K18754	Mhon_034911
K11450	Mhon_034912
K09292	Mhon_034934
K09292	Mhon_034943
K04725	Mhon_034944
K16060	Mhon_034944
K16061	Mhon_034944
K04725	Mhon_034945
K16061	Mhon_034945
K02187	Mhon_034952
K04397	Mhon_034952
K04489	Mhon_034952
K20008	Mhon_034952
K15009	Mhon_034977
K07925	Mhon_034979
K00029	Mhon_034981
K05748	Mhon_034984
K06083	Mhon_034984
K06220	Mhon_034984
K05748	Mhon_034985
K06083	Mhon_034985
K06220	Mhon_034985
K12816	Mhon_034986
K12816	Mhon_034987
K02929	Mhon_034993
K00626	Mhon_034994
K00626	Mhon_034996
K00626	Mhon_034997
K00626	Mhon_035000
K00626	Mhon_035001
K05719	Mhon_035108
K00742	Mhon_035124
K00742	Mhon_035126
K00742	Mhon_035127
K00727	Mhon_035128
K09662	Mhon_035128
K11662	Mhon_035148
K10260	Mhon_035151
K14772	Mhon_035158
K14772	Mhon_035160
K21396	Mhon_035173
K21396	Mhon_035177
K07553	Mhon_035210
K07966	Mhon_035210
K07967	Mhon_035210
K07968	Mhon_035210
K18587	Mhon_035258
K11136	Mhon_035262
K19483	Mhon_035262
K09391	Mhon_035266
K18587	Mhon_035275
K19882	Mhon_035331
K00228	Mhon_035334
K00228	Mhon_035336
K13126	Mhon_035339
K13126	Mhon_035342
K13126	Mhon_035347
K02987	Mhon_035357
K20828	Mhon_035358
K05349	Mhon_035361
K11344	Mhon_035374
K17583	Mhon_035376
K16546	Mhon_035377
K14573	Mhon_035405
K11838	Mhon_035407
K08187	Mhon_035418
K09093	Mhon_035421
K09093	Mhon_035422
K10751	Mhon_035427
K00461	Mhon_035441
K00461	Mhon_035444
K00461	Mhon_035446
K08220	Mhon_035455
K08220	Mhon_035456
K11461	Mhon_035457
K11465	Mhon_035457
K09365	Mhon_035460
K14769	Mhon_035470
K02996	Mhon_035473
K02996	Mhon_035477
K08202	Mhon_035484
K17662	Mhon_035484
K02367	Mhon_035491
K19511	Mhon_035494
K13341	Mhon_035499
K00485	Mhon_035517
K00599	Mhon_035520
K00599	Mhon_035521
K11275	Mhon_035523
K00326	Mhon_035527
K12603	Mhon_035530
K07931	Mhon_035547
K01052	Mhon_035550
K18627	Mhon_035551
K16609	Mhon_035552
K15436	Mhon_035557
K18463	Mhon_035558
K00864	Mhon_035559
K10482	Mhon_035559
K12958	Mhon_035560
K10420	Mhon_035561
K03126	Mhon_035563
K01301	Mhon_035577
K04725	Mhon_035590
K16060	Mhon_035590
K16061	Mhon_035590
K00591	Mhon_035596
K13170	Mhon_035597
K12474	Mhon_035600
K13506	Mhon_035601
K22371	Mhon_035611
K10408	Mhon_035616
K20803	Mhon_035616
K12461	Mhon_035618
K02295	Mhon_035621
K14408	Mhon_035622
K17081	Mhon_035622
K09519	Mhon_035623
K01593	Mhon_035624
K11653	Mhon_035626
K09541	Mhon_035630
K09542	Mhon_035630
K16312	Mhon_035634
K17885	Mhon_035641
K04725	Mhon_035671
K16060	Mhon_035671
K16061	Mhon_035671
K16061	Mhon_035689
K05695	Mhon_035718
K04706	Mhon_035719
K16063	Mhon_035719
K16064	Mhon_035719
K10578	Mhon_035733
K21970	Mhon_035734
K01937	Mhon_035742
K00128	Mhon_035743
K11875	Mhon_035749
K11875	Mhon_035751
K10405	Mhon_035775
K10405	Mhon_035778
K11795	Mhon_035797
K00500	Mhon_035799
K00502	Mhon_035799
K07855	Mhon_035800
K17198	Mhon_035800
K09554	Mhon_035801
K00654	Mhon_035802
K19269	Mhon_035803
K09113	Mhon_035805
K11795	Mhon_035806
K19970	Mhon_035811
K13137	Mhon_035813
K00522	Mhon_035819
K05694	Mhon_035825
K01049	Mhon_035827
K01050	Mhon_035827
K01049	Mhon_035829
K01050	Mhon_035829
K12383	Mhon_035830
K09064	Mhon_035846
K18484	Mhon_035846
K00868	Mhon_035849
K00019	Mhon_035850
K16674	Mhon_035860
K21421	Mhon_035904
K21423	Mhon_035904
K05022	Mhon_035907
K05026	Mhon_035907
K05759	Mhon_035909
K05759	Mhon_035912
K02354	Mhon_035915
K02842	Mhon_035915
K12166	Mhon_035916
K15290	Mhon_035918
K04725	Mhon_035933
K16060	Mhon_035933
K16061	Mhon_035933
K20307	Mhon_035934
K04564	Mhon_035940
K05762	Mhon_035942
K16531	Mhon_035943
K00108	Mhon_035955
K21270	Mhon_035955
K00108	Mhon_035956
K00115	Mhon_035956
K21270	Mhon_035956
K04725	Mhon_035965
K16060	Mhon_035965
K16061	Mhon_035965
K14791	Mhon_035966
K11765	Mhon_035967
K03964	Mhon_035972
K04596	Mhon_035974
K04596	Mhon_035975
K04593	Mhon_035976
K05088	Mhon_035979
K05119	Mhon_035979
K14216	Mhon_035986
K10335	Mhon_035987
K16302	Mhon_035987
K02842	Mhon_035988
K18808	Mhon_035991
K07512	Mhon_035999
K07439	Mhon_036001
K15500	Mhon_036018
K15501	Mhon_036018
K03014	Mhon_036019
K10612	Mhon_036020
K05695	Mhon_036030
K19599	Mhon_036030
K04725	Mhon_036035
K16060	Mhon_036035
K16061	Mhon_036035
K07874	Mhon_036036
K07966	Mhon_036042
K07967	Mhon_036042
K07968	Mhon_036042
K04725	Mhon_036045
K16060	Mhon_036045
K16061	Mhon_036045
K22377	Mhon_036048
K07553	Mhon_036049
K09905	Mhon_036049
K07966	Mhon_036051
K07967	Mhon_036051
K07968	Mhon_036051
K07966	Mhon_036052
K07967	Mhon_036052
K07968	Mhon_036052
K22377	Mhon_036053
K22377	Mhon_036055
K04725	Mhon_036059
K16061	Mhon_036059
K04725	Mhon_036064
K16060	Mhon_036064
K16061	Mhon_036064
K04725	Mhon_036067
K16060	Mhon_036067
K16061	Mhon_036067
K19906	Mhon_036068
K19909	Mhon_036068
K19910	Mhon_036068
K14556	Mhon_036071
K12847	Mhon_036082
K13024	Mhon_036082
K10141	Mhon_036090
K08202	Mhon_036094
K08813	Mhon_036125
K16766	Mhon_036132
K20967	Mhon_036140
K00029	Mhon_036142
K22070	Mhon_036162
K00544	Mhon_036163
K00544	Mhon_036165
K00069	Mhon_036167
K03426	Mhon_036168
K09500	Mhon_036169
K09500	Mhon_036170
K08409	Mhon_036171
K10172	Mhon_036173
K04169	Mhon_036207
K12812	Mhon_036207
K14634	Mhon_036211
K14380	Mhon_036214
K14380	Mhon_036215
K14380	Mhon_036216
K15717	Mhon_036219
K06632	Mhon_036224
K12868	Mhon_036228
K00753	Mhon_036229
K14464	Mhon_036229
K00799	Mhon_036230
K00799	Mhon_036231
K22422	Mhon_036232
K01115	Mhon_036234
K12307	Mhon_036240
K04373	Mhon_036242
K01349	Mhon_036271
K18808	Mhon_036276
K01349	Mhon_036285
K01349	Mhon_036286
K20302	Mhon_036291
K01611	Mhon_036293
K01611	Mhon_036295
K01315	Mhon_036297
K09644	Mhon_036297
K07765	Mhon_036300
K03242	Mhon_036301
K21871	Mhon_036303
K12827	Mhon_036304
K02725	Mhon_036305
K13141	Mhon_036305
K14021	Mhon_036307
K13247	Mhon_036316
K01349	Mhon_036318
K08654	Mhon_036318
K01349	Mhon_036319
K01359	Mhon_036319
K08654	Mhon_036319
K15710	Mhon_036323
K15538	Mhon_036327
K13167	Mhon_036328
K13191	Mhon_036328
K15560	Mhon_036328
K08339	Mhon_036330
K04725	Mhon_036334
K16061	Mhon_036334
K05941	Mhon_036335
K19906	Mhon_036336
K19910	Mhon_036336
K00108	Mhon_036337
K21270	Mhon_036337
K00472	Mhon_036342
K05694	Mhon_036343
K07817	Mhon_036353
K10182	Mhon_036359
K11651	Mhon_036360
K08367	Mhon_036365
K09280	Mhon_036365
K20213	Mhon_036365
K20214	Mhon_036365
K11313	Mhon_036366
K19882	Mhon_036367
K00799	Mhon_036368
K00799	Mhon_036370
K01262	Mhon_036372
K14208	Mhon_036372
K01262	Mhon_036373
K14208	Mhon_036373
K01262	Mhon_036374
K14208	Mhon_036374
K08220	Mhon_036377
K02433	Mhon_036380
K00616	Mhon_036381
K12505	Mhon_036382
K01578	Mhon_036383
K02939	Mhon_036388
K19912	Mhon_036396
K12197	Mhon_036399
K01950	Mhon_036400
K11844	Mhon_036401
K13108	Mhon_036402
K04503	Mhon_036411
K10151	Mhon_036411
K20411	Mhon_036419
K11141	Mhon_036420
K20641	Mhon_036431
K08797	Mhon_036437
K01191	Mhon_036438
K01044	Mhon_036444
K01049	Mhon_036444
K01050	Mhon_036444
K01063	Mhon_036444
K03927	Mhon_036444
K07378	Mhon_036444
K14999	Mhon_036444
K01044	Mhon_036445
K01049	Mhon_036445
K01063	Mhon_036445
K03927	Mhon_036445
K01044	Mhon_036446
K01049	Mhon_036446
K01050	Mhon_036446
K01063	Mhon_036446
K03927	Mhon_036446
K07378	Mhon_036446
K14999	Mhon_036446
K01044	Mhon_036447
K01049	Mhon_036447
K03927	Mhon_036447
K14999	Mhon_036447
K01044	Mhon_036449
K01049	Mhon_036449
K01050	Mhon_036449
K01063	Mhon_036449
K03927	Mhon_036449
K07378	Mhon_036449
K14999	Mhon_036449
K20045	Mhon_036455
K01376	Mhon_036458
K22371	Mhon_036477
K22371	Mhon_036478
K01648	Mhon_036491
K20247	Mhon_036497
K06106	Mhon_036514
K19021	Mhon_036515
K08866	Mhon_036519
K18470	Mhon_036520
K20633	Mhon_036520
K09048	Mhon_036521
K10408	Mhon_036522
K11363	Mhon_036525
K03103	Mhon_036537
K11262	Mhon_036537
K09085	Mhon_036556
K13211	Mhon_036559
K04427	Mhon_036560
K05202	Mhon_036562
K05313	Mhon_036562
K05202	Mhon_036563
K05313	Mhon_036563
K05313	Mhon_036565
K05202	Mhon_036566
K11778	Mhon_036571
K11797	Mhon_036572
K11798	Mhon_036572
K11797	Mhon_036573
K11798	Mhon_036573
K09142	Mhon_036576
K16174	Mhon_036590
K06252	Mhon_036592
K05466	Mhon_036593
K10104	Mhon_036594
K16174	Mhon_036595
K04596	Mhon_036596
K17985	Mhon_036597
K17820	Mhon_036599
K17820	Mhon_036600
K05466	Mhon_036603
K09624	Mhon_036603
K13912	Mhon_036603
K19721	Mhon_036603
K17820	Mhon_036604
K17820	Mhon_036606
K07767	Mhon_036624
K04306	Mhon_036631
K04307	Mhon_036631
K05694	Mhon_036647
K09646	Mhon_036648
K17550	Mhon_036651
K00995	Mhon_036652
K10408	Mhon_036653
K20056	Mhon_036655
K19269	Mhon_036665
K20068	Mhon_036683
K10752	Mhon_036684
K00626	Mhon_036687
K21435	Mhon_036688
K15043	Mhon_036701
K13907	Mhon_036704
K13907	Mhon_036707
K14077	Mhon_036709
K09067	Mhon_036714
K09067	Mhon_036719
K09067	Mhon_036720
K02605	Mhon_036722
K22384	Mhon_036723
K15015	Mhon_036727
K14847	Mhon_036735
K18398	Mhon_036737
K18533	Mhon_036738
K11462	Mhon_036740
K18663	Mhon_036743
K13720	Mhon_036751
K05312	Mhon_036761
K13160	Mhon_036773
K13161	Mhon_036773
K10277	Mhon_036774
K19476	Mhon_036776
K16465	Mhon_036777
K13219	Mhon_036779
K02208	Mhon_036780
K13247	Mhon_036781
K12383	Mhon_036782
K01365	Mhon_036790
K01365	Mhon_036791
K01368	Mhon_036791
K01371	Mhon_036791
K01365	Mhon_036792
K06258	Mhon_036797
K21270	Mhon_036801
K00115	Mhon_036802
K21270	Mhon_036802
K00108	Mhon_036803
K00115	Mhon_036803
K21270	Mhon_036803
K21270	Mhon_036804
K21270	Mhon_036805
K09383	Mhon_036811
K15608	Mhon_036811
K10133	Mhon_036816
K10133	Mhon_036818
K01016	Mhon_036821
K16474	Mhon_036823
K05702	Mhon_036824
K06560	Mhon_036825
K17513	Mhon_036825
K18617	Mhon_036827
K12199	Mhon_036831
K08451	Mhon_036834
K08463	Mhon_036834
K05053	Mhon_036835
K00758	Mhon_036849
K00758	Mhon_036850
K05662	Mhon_036859
K00761	Mhon_036860
K00761	Mhon_036863
K18617	Mhon_036869
K01672	Mhon_036882
K11859	Mhon_036892
K19176	Mhon_036893
K05970	Mhon_036901
K05402	Mhon_036902
K17607	Mhon_036907
K03781	Mhon_036911
K03781	Mhon_036912
K00500	Mhon_036913
K00502	Mhon_036913
K02892	Mhon_036914
K00167	Mhon_036928
K00685	Mhon_036929
K00685	Mhon_036930
K22068	Mhon_036934
K04556	Mhon_036935
K17572	Mhon_036948
K15107	Mhon_036949
K17885	Mhon_036952
K00008	Mhon_036954
K02350	Mhon_036959
K08791	Mhon_036961
K20043	Mhon_036971
K20044	Mhon_036971
K20241	Mhon_036971
K20043	Mhon_036973
K20044	Mhon_036973
K20241	Mhon_036973
K02127	Mhon_036987
K04459	Mhon_036988
K20216	Mhon_036988
K20641	Mhon_036993
K10104	Mhon_036995
K17781	Mhon_036998
K16729	Mhon_036999
K16730	Mhon_036999
K16735	Mhon_036999
K02137	Mhon_037002
K14825	Mhon_037033
K20349	Mhon_037033
K20350	Mhon_037033
K14388	Mhon_037035
K14825	Mhon_037037
K20349	Mhon_037037
K20350	Mhon_037037
K10104	Mhon_037052
K07299	Mhon_037053
K10080	Mhon_037061
K06634	Mhon_037113
K07885	Mhon_037116
K07886	Mhon_037116
K05693	Mhon_037131
K06776	Mhon_037131
K13297	Mhon_037131
K05693	Mhon_037134
K06776	Mhon_037134
K13297	Mhon_037134
K05693	Mhon_037142
K06776	Mhon_037142
K13297	Mhon_037142
K18032	Mhon_037142
K05693	Mhon_037164
K06776	Mhon_037164
K13297	Mhon_037164
K04887	Mhon_037190
K13912	Mhon_037196
K15825	Mhon_037198
K11140	Mhon_037199
K11140	Mhon_037205
K12830	Mhon_037208
K14386	Mhon_037215
K14388	Mhon_037215
K03098	Mhon_037232
K17616	Mhon_037233
K01365	Mhon_037235
K01365	Mhon_037236
K01365	Mhon_037237
K01365	Mhon_037238
K18808	Mhon_037239
