KOG	Genes
T	Mhon_035323
T	Mhon_035326
M	Mhon_035331
H	Mhon_035334
H	Mhon_035336
A	Mhon_035339
J	Mhon_035339
A	Mhon_035342
J	Mhon_035342
A	Mhon_035347
J	Mhon_035357
K	Mhon_035358
G	Mhon_035361
S	Mhon_035374
T	Mhon_035376
S	Mhon_035377
U	Mhon_035383
S	Mhon_035393
U	Mhon_035397
S	Mhon_035402
S	Mhon_035404
A	Mhon_035405
O	Mhon_035407
B	Mhon_035412
D	Mhon_035412
B	Mhon_035413
D	Mhon_035413
G	Mhon_035418
K	Mhon_035421
K	Mhon_035422
B	Mhon_035427
L	Mhon_035427
S	Mhon_035432
E	Mhon_035441
E	Mhon_035444
E	Mhon_035446
S	Mhon_035452
S	Mhon_035455
S	Mhon_035456
K	Mhon_035457
K	Mhon_035460
O	Mhon_035470
J	Mhon_035473
J	Mhon_035477
O	Mhon_035484
J	Mhon_035485
T	Mhon_035487
G	Mhon_035491
M	Mhon_035491
W	Mhon_035491
T	Mhon_035494
U	Mhon_035499
Q	Mhon_035517
S	Mhon_035520
S	Mhon_035521
S	Mhon_035522
B	Mhon_035523
S	Mhon_035524
T	Mhon_035526
C	Mhon_035527
K	Mhon_035530
O	Mhon_035531
T	Mhon_035539
T	Mhon_035545
T	Mhon_035546
U	Mhon_035547
I	Mhon_035550
Z	Mhon_035551
O	Mhon_035552
U	Mhon_035557
S	Mhon_035558
S	Mhon_035559
T	Mhon_035560
N	Mhon_035561
S	Mhon_035562
K	Mhon_035563
S	Mhon_035564
O	Mhon_035577
P	Mhon_035577
O	Mhon_035590
S	Mhon_035595
H	Mhon_035596
O	Mhon_035597
S	Mhon_035600
J	Mhon_035601
S	Mhon_035602
K	Mhon_035611
S	Mhon_035613
S	Mhon_035614
Z	Mhon_035616
T	Mhon_035618
S	Mhon_035620
K	Mhon_035621
A	Mhon_035622
O	Mhon_035623
B	Mhon_035626
G	Mhon_035627
O	Mhon_035630
S	Mhon_035632
S	Mhon_035633
T	Mhon_035634
C	Mhon_035641
S	Mhon_035656
S	Mhon_035661
S	Mhon_035669
O	Mhon_035671
W	Mhon_035673
S	Mhon_035683
S	Mhon_035684
O	Mhon_035689
T	Mhon_035703
E	Mhon_035718
K	Mhon_035719
T	Mhon_035731
O	Mhon_035733
J	Mhon_035734
T	Mhon_035735
Q	Mhon_035739
Q	Mhon_035740
F	Mhon_035742
C	Mhon_035743
Z	Mhon_035744
T	Mhon_035745
U	Mhon_035748
O	Mhon_035749
O	Mhon_035751
U	Mhon_035752
Z	Mhon_035758
S	Mhon_035772
Z	Mhon_035775
Z	Mhon_035778
S	Mhon_035779
Z	Mhon_035782
Z	Mhon_035783
S	Mhon_035785
Z	Mhon_035790
Z	Mhon_035793
S	Mhon_035796
S	Mhon_035797
E	Mhon_035799
S	Mhon_035800
D	Mhon_035801
O	Mhon_035802
P	Mhon_035803
K	Mhon_035805
S	Mhon_035806
F	Mhon_035811
I	Mhon_035813
S	Mhon_035815
P	Mhon_035819
T	Mhon_035825
T	Mhon_035827
T	Mhon_035829
S	Mhon_035830
T	Mhon_035845
K	Mhon_035846
W	Mhon_035847
W	Mhon_035848
H	Mhon_035849
Q	Mhon_035850
S	Mhon_035860
S	Mhon_035870
O	Mhon_035877
O	Mhon_035889
O	Mhon_035900
O	Mhon_035901
P	Mhon_035904
Q	Mhon_035904
A	Mhon_035905
O	Mhon_035907
Z	Mhon_035909
S	Mhon_035910
Z	Mhon_035912
S	Mhon_035914
T	Mhon_035915
K	Mhon_035916
M	Mhon_035916
O	Mhon_035916
T	Mhon_035918
U	Mhon_035918
O	Mhon_035921
O	Mhon_035933
S	Mhon_035934
P	Mhon_035940
A	Mhon_035941
Z	Mhon_035942
S	Mhon_035943
S	Mhon_035944
O	Mhon_035945
O	Mhon_035947
O	Mhon_035948
F	Mhon_035950
O	Mhon_035952
T	Mhon_035954
W	Mhon_035954
E	Mhon_035955
E	Mhon_035956
O	Mhon_035965
S	Mhon_035966
K	Mhon_035967
C	Mhon_035972
S	Mhon_035974
S	Mhon_035975
T	Mhon_035976
T	Mhon_035979
O	Mhon_035983
S	Mhon_035986
S	Mhon_035987
T	Mhon_035988
T	Mhon_035989
T	Mhon_035991
T	Mhon_035992
T	Mhon_035993
T	Mhon_035994
T	Mhon_035995
S	Mhon_035997
S	Mhon_035998
C	Mhon_035999
K	Mhon_035999
S	Mhon_036000
Q	Mhon_036001
S	Mhon_036017
D	Mhon_036018
K	Mhon_036019
O	Mhon_036020
O	Mhon_036021
S	Mhon_036022
U	Mhon_036023
T	Mhon_036030
Z	Mhon_036031
O	Mhon_036034
O	Mhon_036035
U	Mhon_036036
G	Mhon_036042
O	Mhon_036045
O	Mhon_036048
G	Mhon_036049
G	Mhon_036051
G	Mhon_036052
O	Mhon_036053
O	Mhon_036055
O	Mhon_036059
O	Mhon_036064
O	Mhon_036067
T	Mhon_036068
U	Mhon_036068
A	Mhon_036071
L	Mhon_036080
Z	Mhon_036082
S	Mhon_036090
T	Mhon_036091
S	Mhon_036094
Q	Mhon_036095
Q	Mhon_036099
S	Mhon_036102
J	Mhon_036104
S	Mhon_036105
J	Mhon_036112
T	Mhon_036113
S	Mhon_036114
S	Mhon_036116
T	Mhon_036123
T	Mhon_036125
S	Mhon_036132
S	Mhon_036139
H	Mhon_036140
S	Mhon_036141
C	Mhon_036142
S	Mhon_036146
J	Mhon_036149
T	Mhon_036161
C	Mhon_036162
E	Mhon_036163
E	Mhon_036165
Q	Mhon_036167
L	Mhon_036168
O	Mhon_036169
O	Mhon_036170
S	Mhon_036171
U	Mhon_036172
Y	Mhon_036172
K	Mhon_036173
S	Mhon_036174
S	Mhon_036175
K	Mhon_036187
L	Mhon_036200
T	Mhon_036207
S	Mhon_036208
G	Mhon_036211
T	Mhon_036214
Z	Mhon_036214
T	Mhon_036215
Z	Mhon_036215
T	Mhon_036216
Z	Mhon_036216
S	Mhon_036219
D	Mhon_036224
T	Mhon_036225
V	Mhon_036225
A	Mhon_036228
D	Mhon_036228
G	Mhon_036229
S	Mhon_036230
S	Mhon_036231
S	Mhon_036232
I	Mhon_036234
B	Mhon_036237
S	Mhon_036238
B	Mhon_036239
S	Mhon_036240
B	Mhon_036241
T	Mhon_036242
S	Mhon_036248
D	Mhon_036250
D	Mhon_036251
S	Mhon_036252
S	Mhon_036253
S	Mhon_036257
S	Mhon_036258
O	Mhon_036269
O	Mhon_036270
O	Mhon_036271
Q	Mhon_036272
T	Mhon_036276
O	Mhon_036285
O	Mhon_036286
S	Mhon_036289
U	Mhon_036291
T	Mhon_036293
T	Mhon_036295
O	Mhon_036297
O	Mhon_036300
J	Mhon_036301
O	Mhon_036302
B	Mhon_036303
A	Mhon_036304
O	Mhon_036305
T	Mhon_036307
I	Mhon_036316
O	Mhon_036318
O	Mhon_036319
L	Mhon_036323
S	Mhon_036324
O	Mhon_036325
S	Mhon_036326
S	Mhon_036327
A	Mhon_036328
O	Mhon_036330
S	Mhon_036331
O	Mhon_036334
P	Mhon_036335
T	Mhon_036336
U	Mhon_036336
E	Mhon_036337
E	Mhon_036338
S	Mhon_036339
E	Mhon_036342
T	Mhon_036343
T	Mhon_036353
T	Mhon_036357
K	Mhon_036359
K	Mhon_036360
K	Mhon_036365
K	Mhon_036366
M	Mhon_036367
O	Mhon_036368
O	Mhon_036370
E	Mhon_036372
E	Mhon_036373
E	Mhon_036374
S	Mhon_036375
S	Mhon_036377
J	Mhon_036380
G	Mhon_036381
H	Mhon_036382
G	Mhon_036383
J	Mhon_036388
S	Mhon_036389
V	Mhon_036390
S	Mhon_036392
S	Mhon_036393
S	Mhon_036394
T	Mhon_036396
U	Mhon_036396
U	Mhon_036399
H	Mhon_036400
O	Mhon_036401
T	Mhon_036402
G	Mhon_036403
D	Mhon_036411
S	Mhon_036412
S	Mhon_036419
E	Mhon_036420
O	Mhon_036420
C	Mhon_036430
I	Mhon_036430
T	Mhon_036431
T	Mhon_036437
G	Mhon_036438
I	Mhon_036444
G	Mhon_036445
I	Mhon_036446
G	Mhon_036447
I	Mhon_036449
S	Mhon_036452
A	Mhon_036453
C	Mhon_036454
T	Mhon_036455
S	Mhon_036458
I	Mhon_036459
S	Mhon_036461
S	Mhon_036469
Q	Mhon_036472
Q	Mhon_036474
K	Mhon_036477
K	Mhon_036478
C	Mhon_036491
E	Mhon_036497
C	Mhon_036513
H	Mhon_036513
T	Mhon_036514
T	Mhon_036515
I	Mhon_036516
E	Mhon_036517
T	Mhon_036519
T	Mhon_036520
K	Mhon_036521
Z	Mhon_036522
K	Mhon_036523
K	Mhon_036524
K	Mhon_036525
S	Mhon_036527
S	Mhon_036529
S	Mhon_036530
S	Mhon_036531
S	Mhon_036532
S	Mhon_036533
S	Mhon_036535
O	Mhon_036537
S	Mhon_036553
S	Mhon_036554
K	Mhon_036556
S	Mhon_036557
K	Mhon_036559
T	Mhon_036560
P	Mhon_036562
E	Mhon_036563
P	Mhon_036563
T	Mhon_036563
P	Mhon_036565
E	Mhon_036566
P	Mhon_036566
T	Mhon_036566
I	Mhon_036571
O	Mhon_036572
O	Mhon_036573
E	Mhon_036576
S	Mhon_036579
T	Mhon_036580
O	Mhon_036581
S	Mhon_036586
S	Mhon_036590
S	Mhon_036591
T	Mhon_036592
S	Mhon_036593
T	Mhon_036594
S	Mhon_036595
S	Mhon_036596
S	Mhon_036597
A	Mhon_036599
A	Mhon_036600
S	Mhon_036602
S	Mhon_036603
A	Mhon_036604
A	Mhon_036606
O	Mhon_036624
I	Mhon_036629
S	Mhon_036630
T	Mhon_036631
S	Mhon_036635
B	Mhon_036643
K	Mhon_036643
T	Mhon_036647
S	Mhon_036648
S	Mhon_036650
T	Mhon_036651
I	Mhon_036652
Z	Mhon_036653
U	Mhon_036654
T	Mhon_036655
U	Mhon_036655
P	Mhon_036665
K	Mhon_036680
U	Mhon_036683
B	Mhon_036684
S	Mhon_036686
I	Mhon_036687
S	Mhon_036688
S	Mhon_036696
D	Mhon_036700
U	Mhon_036701
S	Mhon_036703
S	Mhon_036704
S	Mhon_036707
P	Mhon_036709
T	Mhon_036709
K	Mhon_036714
K	Mhon_036719
K	Mhon_036720
L	Mhon_036722
U	Mhon_036723
S	Mhon_036724
S	Mhon_036725
E	Mhon_036727
J	Mhon_036735
S	Mhon_036736
S	Mhon_036737
F	Mhon_036738
T	Mhon_036739
K	Mhon_036740
A	Mhon_036743
S	Mhon_036744
S	Mhon_036748
F	Mhon_036750
S	Mhon_036751
F	Mhon_036752
T	Mhon_036761
O	Mhon_036765
T	Mhon_036765
A	Mhon_036773
B	Mhon_036774
T	Mhon_036774
Z	Mhon_036776
T	Mhon_036777
A	Mhon_036779
K	Mhon_036780
I	Mhon_036781
S	Mhon_036782
O	Mhon_036790
O	Mhon_036791
O	Mhon_036792
S	Mhon_036793
T	Mhon_036795
S	Mhon_036797
S	Mhon_036799
L	Mhon_036801
E	Mhon_036802
E	Mhon_036803
L	Mhon_036804
E	Mhon_036805
K	Mhon_036811
C	Mhon_036816
C	Mhon_036818
L	Mhon_036821
S	Mhon_036823
Z	Mhon_036824
T	Mhon_036825
V	Mhon_036825
T	Mhon_036827
S	Mhon_036831
T	Mhon_036834
T	Mhon_036835
S	Mhon_036840
S	Mhon_036841
S	Mhon_036842
S	Mhon_036848
G	Mhon_036849
G	Mhon_036850
Q	Mhon_036859
F	Mhon_036860
F	Mhon_036863
S	Mhon_036865
S	Mhon_036866
S	Mhon_036868
T	Mhon_036869
P	Mhon_036882
T	Mhon_036892
I	Mhon_036893
J	Mhon_036893
T	Mhon_036893
K	Mhon_036895
K	Mhon_036896
K	Mhon_036897
K	Mhon_036898
S	Mhon_036901
S	Mhon_036902
S	Mhon_036903
U	Mhon_036907
P	Mhon_036911
P	Mhon_036912
E	Mhon_036913
J	Mhon_036914
S	Mhon_036925
C	Mhon_036928
O	Mhon_036929
O	Mhon_036930
C	Mhon_036934
K	Mhon_036935
O	Mhon_036935
S	Mhon_036941
U	Mhon_036948
C	Mhon_036949
P	Mhon_036951
C	Mhon_036952
Q	Mhon_036954
L	Mhon_036959
D	Mhon_036961
S	Mhon_036964
T	Mhon_036971
U	Mhon_036971
T	Mhon_036973
U	Mhon_036973
T	Mhon_036986
V	Mhon_036986
C	Mhon_036987
V	Mhon_036988
T	Mhon_036993
S	Mhon_036995
K	Mhon_036996
K	Mhon_036997
U	Mhon_036998
K	Mhon_036999
C	Mhon_037002
C	Mhon_037009
S	Mhon_037011
L	Mhon_037012
U	Mhon_037033
P	Mhon_037035
U	Mhon_037037
O	Mhon_037038
O	Mhon_037044
S	Mhon_037052
G	Mhon_037053
U	Mhon_037061
T	Mhon_037087
T	Mhon_037088
S	Mhon_037095
T	Mhon_037100
D	Mhon_037113
K	Mhon_037113
L	Mhon_037113
S	Mhon_037115
U	Mhon_037116
T	Mhon_037131
T	Mhon_037134
W	Mhon_037137
T	Mhon_037142
Q	Mhon_037157
T	Mhon_037164
E	Mhon_037182
I	Mhon_037182
T	Mhon_037183
V	Mhon_037183
P	Mhon_037190
T	Mhon_037191
T	Mhon_037196
S	Mhon_037198
E	Mhon_037199
O	Mhon_037199
E	Mhon_037205
O	Mhon_037205
S	Mhon_037208
P	Mhon_037215
M	Mhon_037232
K	Mhon_037233
O	Mhon_037235
O	Mhon_037236
O	Mhon_037237
O	Mhon_037238
T	Mhon_037239
T	Mhon_037247
D	Mhon_037255
C	Mhon_037263
T	Mhon_037264
E	Mhon_037265
J	Mhon_037266
O	Mhon_037272
T	Mhon_037288
S	Mhon_037290
S	Mhon_037318
T	Mhon_037319
T	Mhon_037322
T	Mhon_037323
T	Mhon_037324
S	Mhon_037327
E	Mhon_037331
S	Mhon_037332
T	Mhon_037333
O	Mhon_037335
O	Mhon_037338
Q	Mhon_037371
S	Mhon_037372
O	Mhon_037389
F	Mhon_037391
F	Mhon_037392
J	Mhon_037393
Z	Mhon_037407
Z	Mhon_037408
Z	Mhon_037409
G	Mhon_037414
L	Mhon_037438
T	Mhon_037451
S	Mhon_037518
S	Mhon_037541
S	Mhon_037543
J	Mhon_037570
S	Mhon_037571
U	Mhon_037592
S	Mhon_037602
T	Mhon_037640
T	Mhon_037687
S	Mhon_037732
A	Mhon_037770
S	Mhon_037874
S	Mhon_037879
S	Mhon_037881
G	Mhon_037883
G	Mhon_037884
Q	Mhon_037900
G	Mhon_037903
S	Mhon_037904
T	Mhon_037906
S	Mhon_037920
G	Mhon_037921
G	Mhon_037923
T	Mhon_037925
T	Mhon_037927
O	Mhon_037956
T	Mhon_037968
A	Mhon_037969
Z	Mhon_037972
S	Mhon_037977
C	Mhon_037999
U	Mhon_038016
S	Mhon_038017
E	Mhon_038018
U	Mhon_038019
T	Mhon_038020
S	Mhon_038021
S	Mhon_038023
K	Mhon_038030
S	Mhon_038032
S	Mhon_038033
O	Mhon_038036
O	Mhon_038042
J	Mhon_038046
B	Mhon_038049
L	Mhon_038050
A	Mhon_038051
K	Mhon_038053
O	Mhon_038055
O	Mhon_038056
W	Mhon_038057
T	Mhon_038072
D	Mhon_038098
U	Mhon_038098
S	Mhon_038105
S	Mhon_038115
S	Mhon_038132
O	Mhon_038133
T	Mhon_038133
T	Mhon_038168
T	Mhon_038179
T	Mhon_038188
A	Mhon_038189
D	Mhon_038189
E	Mhon_038191
T	Mhon_038192
O	Mhon_038203
T	Mhon_038206
T	Mhon_038209
S	Mhon_038213
G	Mhon_038214
S	Mhon_038215
U	Mhon_038220
S	Mhon_038221
I	Mhon_038222
F	Mhon_038226
F	Mhon_038227
S	Mhon_038227
Q	Mhon_038228
T	Mhon_038229
T	Mhon_038231
S	Mhon_038233
T	Mhon_038234
E	Mhon_038235
O	Mhon_038236
Z	Mhon_038239
E	Mhon_038240
O	Mhon_038242
E	Mhon_038245
O	Mhon_038246
Z	Mhon_038247
E	Mhon_038248
E	Mhon_038250
P	Mhon_038254
T	Mhon_038254
P	Mhon_038255
T	Mhon_038255
N	Mhon_038260
P	Mhon_038261
D	Mhon_038268
Z	Mhon_038271
I	Mhon_038274
I	Mhon_038275
M	Mhon_038276
O	Mhon_038282
J	Mhon_038283
A	Mhon_038285
A	Mhon_038287
S	Mhon_038289
T	Mhon_038290
T	Mhon_038298
S	Mhon_038299
G	Mhon_038300
S	Mhon_038301
J	Mhon_038302
T	Mhon_038304
Z	Mhon_038304
O	Mhon_038306
S	Mhon_038310
Q	Mhon_038311
S	Mhon_038312
S	Mhon_038316
T	Mhon_038317
S	Mhon_038323
S	Mhon_038324
O	Mhon_038326
S	Mhon_038328
Q	Mhon_038335
Q	Mhon_038337
K	Mhon_038338
T	Mhon_038345
U	Mhon_038355
S	Mhon_038363
H	Mhon_038365
S	Mhon_038367
K	Mhon_038368
T	Mhon_038370
T	Mhon_038409
S	Mhon_038426
E	Mhon_038427
I	Mhon_038427
G	Mhon_038428
S	Mhon_038429
S	Mhon_038431
E	Mhon_038432
I	Mhon_038432
G	Mhon_038433
S	Mhon_038434
S	Mhon_038438
W	Mhon_038464
Q	Mhon_038470
Q	Mhon_038473
Q	Mhon_038477
K	Mhon_038480
T	Mhon_038480
Q	Mhon_038482
K	Mhon_038484
T	Mhon_038484
Q	Mhon_038485
B	Mhon_038494
D	Mhon_038494
L	Mhon_038494
T	Mhon_038494
B	Mhon_038495
D	Mhon_038495
L	Mhon_038495
T	Mhon_038495
B	Mhon_038507
D	Mhon_038507
L	Mhon_038507
T	Mhon_038507
T	Mhon_038512
T	Mhon_038521
T	Mhon_038524
T	Mhon_038526
T	Mhon_038542
K	Mhon_038549
H	Mhon_038551
H	Mhon_038552
H	Mhon_038553
D	Mhon_038554
P	Mhon_038564
T	Mhon_038595
W	Mhon_038596
O	Mhon_038612
S	Mhon_038619
M	Mhon_038630
S	Mhon_038632
M	Mhon_038633
B	Mhon_038637
D	Mhon_038637
L	Mhon_038638
L	Mhon_038640
L	Mhon_038641
O	Mhon_038648
O	Mhon_038649
S	Mhon_038669
S	Mhon_038679
S	Mhon_038680
L	Mhon_038681
S	Mhon_038683
T	Mhon_038692
V	Mhon_038692
S	Mhon_038704
O	Mhon_038754
T	Mhon_038761
Z	Mhon_038761
T	Mhon_038765
Z	Mhon_038765
O	Mhon_038767
S	Mhon_038809
T	Mhon_038816
S	Mhon_038818
K	Mhon_038821
A	Mhon_038833
P	Mhon_038834
P	Mhon_038835
T	Mhon_038843
T	Mhon_038852
M	Mhon_038860
D	Mhon_038862
T	Mhon_038869
T	Mhon_038870
T	Mhon_038873
T	Mhon_038887
T	Mhon_038889
T	Mhon_038892
T	Mhon_038895
S	Mhon_038900
S	Mhon_038934
S	Mhon_039018
T	Mhon_039020
T	Mhon_039028
V	Mhon_039028
F	Mhon_039041
U	Mhon_039042
T	Mhon_039065
K	Mhon_039077
T	Mhon_039087
S	Mhon_039088
O	Mhon_039089
T	Mhon_039090
S	Mhon_039091
D	Mhon_039092
D	Mhon_039093
D	Mhon_039094
S	Mhon_039099
S	Mhon_039100
A	Mhon_039101
T	Mhon_039105
D	Mhon_039106
O	Mhon_039108
A	Mhon_039109
S	Mhon_039110
S	Mhon_039111
A	Mhon_039122
S	Mhon_039123
S	Mhon_039124
A	Mhon_039125
S	Mhon_039150
S	Mhon_039151
T	Mhon_039200
S	Mhon_039203
S	Mhon_039204
S	Mhon_039206
G	Mhon_039207
S	Mhon_039208
S	Mhon_039237
S	Mhon_039238
M	Mhon_039240
M	Mhon_039241
O	Mhon_039248
O	Mhon_039249
A	Mhon_039257
S	Mhon_039291
S	Mhon_039358
S	Mhon_039366
T	Mhon_039371
S	Mhon_039372
U	Mhon_039376
S	Mhon_039378
S	Mhon_039379
U	Mhon_039381
O	Mhon_039382
T	Mhon_039382
T	Mhon_039383
P	Mhon_039384
Q	Mhon_039384
P	Mhon_039385
Q	Mhon_039385
P	Mhon_039389
Q	Mhon_039389
P	Mhon_039390
Q	Mhon_039390
P	Mhon_039391
Q	Mhon_039391
T	Mhon_039392
O	Mhon_039393
T	Mhon_039393
E	Mhon_039395
O	Mhon_039395
O	Mhon_039397
T	Mhon_039398
S	Mhon_039402
S	Mhon_039403
T	Mhon_039418
S	Mhon_039431
U	Mhon_039433
T	Mhon_039436
M	Mhon_039441
E	Mhon_039483
T	Mhon_039484
Z	Mhon_039484
S	Mhon_039493
F	Mhon_039498
S	Mhon_039500
S	Mhon_039501
F	Mhon_039502
S	Mhon_039504
G	Mhon_039505
G	Mhon_039510
G	Mhon_039511
S	Mhon_039516
K	Mhon_039518
V	Mhon_039524
W	Mhon_039524
S	Mhon_039526
T	Mhon_039533
T	Mhon_039537
S	Mhon_039551
I	Mhon_039553
Q	Mhon_039553
Q	Mhon_039555
E	Mhon_039556
G	Mhon_039581
S	Mhon_039598
O	Mhon_039607
T	Mhon_039610
K	Mhon_039634
S	Mhon_039637
S	Mhon_039640
K	Mhon_039642
S	Mhon_039653
T	Mhon_039655
V	Mhon_039655
T	Mhon_039662
V	Mhon_039662
G	Mhon_039663
G	Mhon_039664
G	Mhon_039665
T	Mhon_039673
V	Mhon_039673
B	Mhon_039691
L	Mhon_039691
S	Mhon_039693
C	Mhon_039697
S	Mhon_039699
S	Mhon_039700
S	Mhon_039702
A	Mhon_039708
S	Mhon_039712
S	Mhon_039715
S	Mhon_039716
S	Mhon_039722
S	Mhon_039723
S	Mhon_039724
E	Mhon_039758
W	Mhon_039762
S	Mhon_039772
S	Mhon_039773
S	Mhon_039775
O	Mhon_039780
T	Mhon_039787
S	Mhon_039799
T	Mhon_039816
O	Mhon_039820
J	Mhon_039824
T	Mhon_039827
V	Mhon_039827
O	Mhon_039849
S	Mhon_039850
O	Mhon_039854
T	Mhon_039856
U	Mhon_039859
U	Mhon_039868
S	Mhon_039879
U	Mhon_039882
U	Mhon_039883
O	Mhon_039884
O	Mhon_039886
S	Mhon_039892
S	Mhon_039893
J	Mhon_039895
A	Mhon_039913
I	Mhon_039915
Q	Mhon_039915
Q	Mhon_039919
E	Mhon_039931
O	Mhon_039931
K	Mhon_039932
K	Mhon_039933
O	Mhon_039935
O	Mhon_039937
W	Mhon_039941
S	Mhon_039953
C	Mhon_039957
S	Mhon_039959
G	Mhon_039961
G	Mhon_039963
G	Mhon_039970
G	Mhon_039971
G	Mhon_039973
T	Mhon_039981
U	Mhon_039989
Z	Mhon_039989
S	Mhon_039990
G	Mhon_040007
G	Mhon_040009
G	Mhon_040014
M	Mhon_040029
M	Mhon_040036
M	Mhon_040038
H	Mhon_040070
T	Mhon_040071
H	Mhon_040073
G	Mhon_040097
Q	Mhon_040106
Q	Mhon_040111
W	Mhon_040124
G	Mhon_040125
T	Mhon_040140
M	Mhon_040151
P	Mhon_040169
P	Mhon_040170
S	Mhon_040242
M	Mhon_040276
T	Mhon_040279
B	Mhon_040287
D	Mhon_040287
T	Mhon_040288
T	Mhon_040289
E	Mhon_040293
E	Mhon_040306
S	Mhon_040310
E	Mhon_040315
D	Mhon_040356
W	Mhon_040373
S	Mhon_040405
S	Mhon_040458
T	Mhon_040504
T	Mhon_040512
W	Mhon_040513
T	Mhon_040515
G	Mhon_040518
S	Mhon_040519
A	Mhon_040542
J	Mhon_040542
E	Mhon_040568
T	Mhon_040576
T	Mhon_040579
I	Mhon_040591
Q	Mhon_040591
B	Mhon_040602
D	Mhon_040602
P	Mhon_040646
T	Mhon_040646
P	Mhon_040676
T	Mhon_040676
S	Mhon_040677
S	Mhon_040714
W	Mhon_040715
W	Mhon_040716
W	Mhon_040717
T	Mhon_040724
V	Mhon_040724
W	Mhon_040738
T	Mhon_040744
S	Mhon_040749
W	Mhon_040752
W	Mhon_040753
W	Mhon_040754
W	Mhon_040755
W	Mhon_040756
S	Mhon_040761
Z	Mhon_040793
Z	Mhon_040796
Z	Mhon_040797
Z	Mhon_040798
Z	Mhon_040799
T	Mhon_040800
Z	Mhon_040809
Z	Mhon_040816
U	Mhon_040832
U	Mhon_040836
S	Mhon_040851
S	Mhon_040852
S	Mhon_040855
A	Mhon_040862
T	Mhon_040868
T	Mhon_040871
W	Mhon_040874
O	Mhon_040875
U	Mhon_040881
G	Mhon_040944
L	Mhon_040949
S	Mhon_040955
O	Mhon_040961
T	Mhon_040962
Q	Mhon_040963
S	Mhon_040965
B	Mhon_040969
K	Mhon_040969
T	Mhon_040970
S	Mhon_040974
U	Mhon_040978
T	Mhon_040980
E	Mhon_040981
L	Mhon_040982
S	Mhon_040984
D	Mhon_040985
Z	Mhon_040986
O	Mhon_040988
U	Mhon_040990
D	Mhon_040991
Z	Mhon_040996
S	Mhon_040999
I	Mhon_041004
O	Mhon_041007
O	Mhon_041008
O	Mhon_041010
L	Mhon_041015
S	Mhon_041016
U	Mhon_041020
Y	Mhon_041020
S	Mhon_041027
L	Mhon_041030
O	Mhon_041032
L	Mhon_041033
L	Mhon_041034
T	Mhon_041035
S	Mhon_041036
S	Mhon_041038
T	Mhon_041040
O	Mhon_041043
J	Mhon_041044
S	Mhon_041045
S	Mhon_041048
T	Mhon_041050
Q	Mhon_041051
D	Mhon_041052
T	Mhon_041055
K	Mhon_041057
U	Mhon_041058
O	Mhon_041061
U	Mhon_041061
S	Mhon_041062
I	Mhon_041063
T	Mhon_041063
S	Mhon_041073
K	Mhon_041074
S	Mhon_041081
O	Mhon_041084
S	Mhon_041085
S	Mhon_041089
S	Mhon_041095
O	Mhon_041096
U	Mhon_041097
T	Mhon_041098
O	Mhon_041099
I	Mhon_041100
T	Mhon_041105
P	Mhon_041110
P	Mhon_041113
T	Mhon_041114
U	Mhon_041114
B	Mhon_041115
K	Mhon_041115
S	Mhon_041116
D	Mhon_041116
K	Mhon_041116
D	Mhon_041117
T	Mhon_041117
D	Mhon_041118
O	Mhon_041120
A	Mhon_041121
Q	Mhon_041122
T	Mhon_041124
J	Mhon_041129
I	Mhon_041130
S	Mhon_041132
J	Mhon_041133
T	Mhon_041136
E	Mhon_041144
L	Mhon_041145
K	Mhon_041148
D	Mhon_041151
V	Mhon_041155
D	Mhon_041157
S	Mhon_041160
A	Mhon_041164
T	Mhon_041165
S	Mhon_041167
L	Mhon_041168
A	Mhon_041169
P	Mhon_041171
P	Mhon_041172
J	Mhon_041177
J	Mhon_041178
T	Mhon_041181
S	Mhon_041185
S	Mhon_041186
L	Mhon_041190
E	Mhon_041191
O	Mhon_041193
T	Mhon_041193
S	Mhon_041195
T	Mhon_041198
I	Mhon_041199
Q	Mhon_041199
T	Mhon_041200
T	Mhon_041205
O	Mhon_041208
S	Mhon_041210
J	Mhon_041211
O	Mhon_041218
O	Mhon_041219
T	Mhon_041221
S	Mhon_041223
D	Mhon_041224
Z	Mhon_041224
T	Mhon_041225
S	Mhon_041228
T	Mhon_041233
T	Mhon_041234
L	Mhon_041236
D	Mhon_041237
I	Mhon_041239
T	Mhon_041240
S	Mhon_041242
J	Mhon_041247
S	Mhon_041248
T	Mhon_041249
U	Mhon_041251
E	Mhon_041252
B	Mhon_041253
G	Mhon_041258
L	Mhon_041259
B	Mhon_041260
L	Mhon_041263
K	Mhon_041265
S	Mhon_041276
G	Mhon_041280
S	Mhon_041281
P	Mhon_041282
S	Mhon_041283
T	Mhon_041285
C	Mhon_041287
S	Mhon_041288
L	Mhon_041290
F	Mhon_041291
K	Mhon_041292
K	Mhon_041298
O	Mhon_041299
T	Mhon_041300
B	Mhon_041309
D	Mhon_041309
T	Mhon_041311
S	Mhon_041312
L	Mhon_041313
S	Mhon_041316
A	Mhon_041319
E	Mhon_041322
L	Mhon_041324
K	Mhon_041326
S	Mhon_041328
S	Mhon_041329
G	Mhon_041331
M	Mhon_041331
O	Mhon_041333
O	Mhon_041334
S	Mhon_041335
U	Mhon_041336
G	Mhon_041337
T	Mhon_041339
V	Mhon_041339
C	Mhon_041341
B	Mhon_041343
L	Mhon_041344
